"filename", "language", "TOML", "Rust", "GLSL", "JSON", "Markdown", "SCSS", "HTML", "JavaScript", "CSS", "comment", "blank", "total"
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-dacc9608ed05fdf0.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-db14389974dc0674.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 809, 0, 12, 66, 887
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-dc2413bd1013ca53.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-dc2b415e8416c070.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-dc3e3becc4cc4045.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-dc730eac27dddfa5.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-dd34b8e20349049d.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-ddcaad2e7e23ab47.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 828, 0, 12, 66, 906
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-de3044ac0eccad8f.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 828, 0, 12, 66, 906
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-ded37477402215e2.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 832, 0, 12, 66, 910
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-def27f1a06c7b8a3.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 809, 0, 12, 67, 888
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e115c2e1d3794793.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 848, 0, 15, 70, 933
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e16453ab38c5ad5b.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 809, 0, 12, 67, 888
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e1b7ddb768a88de4.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e23da8d2e0b4a2df.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 815, 0, 12, 67, 894
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e2fa1fb8bfb2c2af.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e32edacd1d3e74d6.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e360429c20afc88f.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e372eb19d2c12b41.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e3792fa738131ad1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e3e98f42556f22f2.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e4ade234d445c93b.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e5b50f3cd3bf3cec.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e62a856aebcf5c68.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 832, 0, 12, 66, 910
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e71f05e95b96628.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e77889a413c832a3.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 828, 0, 12, 66, 906
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e7ff984c023e0046.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e89e2732e29938fb.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e8b84194963574f6.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e8d8419f3c4dc27b.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 823, 0, 12, 66, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e91cae0c59426c3a.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-e99baa610ce47e6.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-ea139d109817635f.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-eae3b111479f25b8.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-eb08c1c71258b50d.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-eb51e70c42dc31ba.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 835, 0, 12, 67, 914
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-ebdd7d07889ab1ac.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-ec4cdc7ab0487288.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 828, 0, 12, 66, 906
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-ecab101044f76414.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 770, 0, 12, 66, 848
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-eda4bf1e8d94f639.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 66, 890
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-edb4820e5dc885c6.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-edec4852782d0c2.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 813, 0, 12, 67, 892
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-edf55608d1094fed.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 745, 0, 12, 66, 823
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-ee1bbb931db43569.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-ee1ff07dcedd0a97.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 826, 0, 12, 66, 904
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-ee78c653daff875c.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-ef0b81b88406f8d5.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-ef924c712a7d1734.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-ef9aff272fb891cf.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f0072bc7dfeb0853.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 826, 0, 12, 66, 904
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f04b475683986d12.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f0cc68533ede9ea4.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f0d6dd0909d7ce49.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f10f236af8e82f21.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f1a5805c64ea97f9.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f243f7a19004a65d.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f2ad071ddbd06906.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 12, 66, 929
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f3a36a0f69327544.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 878, 0, 12, 68, 958
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f3b336151662ce47.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 729, 0, 12, 66, 807
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f47e3c75d917ac30.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 848, 0, 15, 70, 933
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f4bb6b99dc38c48f.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f54d1e93f0690e64.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f55eb14deeed1af8.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f6466121d997a030.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f64a8d0ceab143ab.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 809, 0, 12, 67, 888
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f69dd7c4f2a34c3c.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f6d40ada89590492.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f71d5dc88ea53387.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 844, 0, 15, 70, 929
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f798215206815002.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 924, 0, 12, 68, 1004
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f7a990286cdb9646.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f88b96f5f7ef9fa4.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f8944feabc253e4a.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f8cb5d2b19e3f24a.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f9199bfde16f7ddf.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 774, 0, 12, 66, 852
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-f9c999f99eea95f2.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 815, 0, 12, 66, 893
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-fa6f3c52ea08976.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-faf1bfb19d8982ac.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-faffe0af7967cadc.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 719, 0, 12, 66, 797
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-fb0a4b23ee029d62.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 809, 0, 12, 67, 888
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-fb873f2486fbad67.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 844, 0, 15, 70, 929
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-fc02844fcc31a019.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-fcb3678d852b1332.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 817, 0, 12, 66, 895
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-fd0e58ecf9794909.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 825, 0, 12, 66, 903
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-fd1c88679664620a.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 844, 0, 15, 70, 929
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-fd29e4b5a2bde4c5.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-fd2f088597412668.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-fde8fea1811babb0.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-fea6ac72be7a8683.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 810, 0, 12, 67, 889
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-feac105a019fd6d.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-ff10c9f16310ca30.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-ffe7eb5159bb2a46.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 809, 0, 12, 66, 887
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-fff2f2013c20c8d8.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 774, 0, 12, 66, 852
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\anymap2-1d33f49a4f33f644\lib-anymap2.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\approx-3eff9369eb2db2bd\lib-approx.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\bincode-27472c7bdb93d553\lib-bincode.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\bytemuck-22f6c7777919e200\lib-bytemuck.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\bytes-c4da36de30bff773\lib-bytes.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\cfg-if-fb3bf52dd788e6db\lib-cfg-if.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\console_error_panic_hook-1ac8e490ce6bae50\lib-console_error_panic_hook.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\fnv-574748b42828a7e6\lib-fnv.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\form_urlencoded-9f86edd13d647661\lib-form_urlencoded.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\futures-channel-5cc64c510d4a3ceb\run-build-script-build-script-build.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\futures-channel-c20cfd51e3bf651c\lib-futures-channel.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\futures-core-662f0e0e82a2d8e1\lib-futures-core.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\futures-core-cc85361eaca62d1a\run-build-script-build-script-build.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\futures-d46ebf7bea2852ab\lib-futures.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\futures-io-a98db8c42b95368e\lib-futures-io.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\futures-sink-cb0f8ec423bedeb4\lib-futures-sink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\futures-task-54bd904381a4f5dd\lib-futures-task.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\futures-task-b83d4383d9a585b9\run-build-script-build-script-build.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\futures-util-07b34725e8358516\lib-futures-util.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\futures-util-a0697884a06e2528\run-build-script-build-script-build.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\getrandom-364e0593c3a74ad2\lib-getrandom.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\gloo-13d7c5e7fb27cd5c\lib-gloo.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\gloo-a9a7bc871521b85d\lib-gloo.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm32-unknown-unknown\debug\.fingerprint\gloo-console-3cbfbde3da7cd29f\lib-gloo-console.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
